vehicle_id,timestamp,pos_x,pos_y,pos_z,pos_noise_x,pos_noise_y,pos_noise_z,speed_x,speed_y,speed_z,speed_noise_x,speed_noise_y,speed_noise_z,rssi,attacker_type,is_malicious,speed_magnitude,pos_magnitude,delta_pos_x,delta_pos_y,delta_speed_x,delta_speed_y,time_diff,acceleration_x,acceleration_y,acceleration_magnitude,distance_from_center,heading_angle,message_frequency,inter_arrival_time
1017,0.0,-1.029902754141985,1.2255205256510386,0.0,0.0,0.0,0.0,-0.12098974932658674,0.06328515003843688,0.0,0.0,0.0,0.0,0.0,0,0,-0.3052015650630588,0.32895535606243603,0.021108821439191735,0.0685353640525077,0.0,0.0,0.1,0.0,0.0,0.0,0.3455866869310784,0.3480469743403168,0.0,1.3877787807814457e-17
1020,0.0,0.25072507018211454,0.2200147239044609,0.0,0.0,0.0,0.0,-0.10981327357112743,-0.030220057499020816,0.0,0.0,0.0,0.0,0.0,0,0,-0.3709485125574588,0.23153444123986186,0.022928521611408424,0.050590264914225636,0.0,0.0,0.1,0.0,0.0,0.0,0.21157030006880498,0.25567540171521996,0.0,1.3877787807814457e-17
1011,0.0,1.2279065105319211,-0.1065447878779924,0.0,0.0,0.0,0.0,-0.5838468546778262,0.2816942532072795,0.0,0.0,0.0,0.0,0.0,0,0,-0.08020106409414571,0.7822854278490882,-0.05425135226377963,0.11045145741552422,0.0,0.0,0.1,0.0,0.0,0.0,0.7759470965973514,0.9275352320354089,0.0,1.3877787807814457e-17
1007,0.0,0.8622843228206577,-0.33834832964194866,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.32451475404262,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.3173195280048843,1.2056977255465744,0.0,1.3877787807814457e-17
1013,0.0,-1.499406359999988,0.7259675352207702,0.0,0.0,0.0,0.0,-0.0036215012208375887,-0.48953003302027437,0.0,0.0,0.0,0.0,0.0,0,0,-0.37305590036753267,-0.38660813258628557,0.04021815661457411,-0.03755844105629058,0.0,0.0,0.1,0.0,0.0,0.0,-0.36151763059315434,-0.9254327436070724,0.0,1.3877787807814457e-17
1007,0.0,0.7968830683779139,-0.29107602051065923,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.29983311182894684,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.2905590622099917,1.2056977255465744,0.0,1.3877787807814457e-17
1014,0.0,0.3993180890392171,1.260020733242201,0.0,0.0,0.0,0.0,-0.4835139837816178,0.26345306356022014,0.0,0.0,0.0,0.0,0.0,0,0,-0.12763006124973528,1.186981398238875,-0.037915635491930395,0.10695069028995995,0.0,0.0,0.1,0.0,0.0,0.0,1.1725011317618466,0.8404306952350262,0.0,1.3877787807814457e-17
1013,0.0,-1.530702558335749,0.747491067778072,0.0,0.0,0.0,0.0,-0.0036215012208375887,-0.48953003302027437,0.0,0.0,0.0,0.0,0.0,0,0,-0.37305590036753267,-0.3791795259393789,0.04021815661457411,-0.03755844105629058,0.0,0.0,0.1,0.0,0.0,0.0,-0.3518361112177743,-0.9254327436070724,0.0,1.3877787807814457e-17
1004,0.0,0.8801116305555149,-0.7128226900522815,0.0,0.0,0.0,0.0,0.2662764594791637,-0.3417027274231282,0.0,0.0,0.0,0.0,0.0,0,0,-0.20597041990931245,0.11220575775678694,-0.04092274016712628,-6.667730779732863,0.0,0.0,0.1,0.0,0.0,0.0,0.11594344397052252,-0.5375987868886124,0.0,1.3877787807814457e-17
1008,0.0,-0.6734554089107533,0.5243129032535773,0.0,0.0,0.0,0.0,-0.5101376093000115,-0.8174953541279748,0.0,0.0,0.0,0.0,0.0,0,0,-0.16225034107473044,-0.13916058170960074,-0.04225036649308175,-0.10050007132687012,0.0,0.0,0.1,0.0,0.0,0.0,-0.14881686700912086,-1.8767507896211857,0.0,1.3877787807814457e-17
1006,0.0,0.8928252958444849,-1.1513639527846011,0.0,0.0,0.0,0.0,-0.2986957053534649,-0.968502995578523,0.0,0.0,0.0,0.0,0.0,0,0,-0.08646173066417893,-0.11237233775685106,-0.007824409917548562,-0.1294807791166789,0.0,0.0,0.1,0.0,0.0,0.0,-0.08976701385793967,-1.6085288232897497,0.0,1.3877787807814457e-17
1014,0.0,0.46017302775774344,1.1166343223269597,0.0,0.0,0.0,0.0,-0.4835139837816178,0.26345306356022014,0.0,0.0,0.0,0.0,0.0,0,0,-0.12763006124973528,1.1057878413528746,-0.037915635491930395,0.10695069028995995,0.0,0.0,0.1,0.0,0.0,0.0,1.0895298887774245,0.8404306952350262,0.0,1.3877787807814457e-17
1010,0.0,-1.2913551619497146,0.28736661171041383,0.0,0.0,0.0,0.0,-0.348656943820927,-0.030779254463093892,0.0,0.0,0.0,0.0,0.0,0,0,-0.38755252407659446,-0.7118560299142614,-0.015958859115354215,0.05048294634638844,0.0,0.0,0.1,0.0,0.0,0.0,-0.7084947504996405,0.8038270562403526,0.0,1.3877787807814457e-17
1005,0.0,-1.674008915039959,-0.6605381093444112,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-1.8122789600513642,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-1.820859353771788,0.8240265959449813,0.0,1.3877787807814457e-17
1018,0.0,0.9812492919764005,0.5540088657757504,0.0,0.0,0.0,0.0,0.04610925683450478,-0.36762915213396563,0.0,0.0,0.0,0.0,0.0,0,0,-0.37711105793103283,1.0381738093809938,0.04831508009722525,-0.014163771923318684,0.0,0.0,0.1,0.0,0.0,0.0,1.020933086668683,-0.6297637648479039,0.0,1.3877787807814457e-17
1010,0.0,-1.2880340972170954,0.2781219443016183,0.0,0.0,0.0,0.0,-0.348656943820927,-0.030779254463093892,0.0,0.0,0.0,0.0,0.0,0,0,-0.38755252407659446,-0.7188634807134433,-0.015958859115354215,0.05048294634638844,0.0,0.0,0.1,0.0,0.0,0.0,-0.71588043245235,0.8038270562403526,0.0,1.3877787807814457e-17
1017,0.0,-1.0012802970729862,1.299927581785085,0.0,0.0,0.0,0.0,-0.12098974932658674,0.06328515003843688,0.0,0.0,0.0,0.0,0.0,0,0,-0.3052015650630588,0.4158981735504621,0.021108821439191735,0.0685353640525077,0.0,0.0,0.1,0.0,0.0,0.0,0.4331537699164406,0.3480469743403168,0.0,1.3877787807814457e-17
1011,0.0,1.204546705861856,-0.06708417654633478,0.0,0.0,0.0,0.0,-0.5838468546778262,0.2816942532072795,0.0,0.0,0.0,0.0,0.0,0,0,-0.08020106409414571,0.7878096399969066,-0.05425135226377963,0.11045145741552422,0.0,0.0,0.1,0.0,0.0,0.0,0.7803232075422237,0.9275352320354089,0.0,1.3877787807814457e-17
1003,0.0,1.5386242672498813,-1.6799305389807393,0.0,0.0,0.0,0.0,0.22588786622319132,-0.7877906860936554,0.0,0.0,0.0,0.0,0.0,0,0,-0.07646728083136105,0.2835866771165386,0.07758577093242086,-0.09479928495588642,0.0,0.0,0.1,0.0,0.0,0.0,0.3538859349496781,-1.0324945715389033,0.0,1.3877787807814457e-17
1007,0.0,0.8535641555616252,-0.3320453550911101,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.3211545217479498,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.3136730372184703,1.2056977255465744,0.0,1.3877787807814457e-17
1020,0.0,0.20680021176583532,0.1412755491992974,0.0,0.0,0.0,0.0,-0.10981327357112743,-0.030220057499020816,0.0,0.0,0.0,0.0,0.0,0,0,-0.3709485125574588,0.13806790766806565,0.022928521611408424,0.050590264914225636,0.0,0.0,0.1,0.0,0.0,0.0,0.11802033214887661,0.25567540171521996,0.0,1.3877787807814457e-17
1008,0.0,-0.6689253005202183,0.5328904412656199,0.0,0.0,0.0,0.0,-0.5101376093000115,-0.8174953541279748,0.0,0.0,0.0,0.0,0.0,0,0,-0.16225034107473044,-0.1286828057015018,-0.04225036649308175,-0.10050007132687012,0.0,0.0,0.1,0.0,0.0,0.0,-0.13827654729772776,-1.8767507896211857,0.0,1.3877787807814457e-17
1009,0.0,-1.1855996261044024,-1.1235438672397453,0.0,0.0,0.0,0.0,0.15582487553334337,-0.06801076509945729,0.0,0.0,0.0,0.0,0.0,0,0,-0.24253565424242074,-1.8751034493055754,0.06617845086000028,0.0433376421752801,0.0,0.0,0.1,0.0,0.0,0.0,-1.8987534764218668,-0.12735355635840823,0.0,1.3877787807814457e-17
1019,0.0,1.2898102099712758,-1.1959761964351474,0.0,0.0,0.0,0.0,-0.7427693564181556,-0.03507348038813234,0.0,0.0,0.0,0.0,0.0,0,0,-0.1764984070108064,0.23753952641763376,-0.08012635169232224,0.049658817808775256,0.0,0.0,0.1,0.0,0.0,0.0,0.2719176122991108,1.3058700155831338,0.0,1.3877787807814457e-17
1019,0.0,0.9605756412192823,-1.0230654319144805,0.0,0.0,0.0,0.0,-0.7427693564181556,-0.03507348038813234,0.0,0.0,0.0,0.0,0.0,0,0,-0.1764984070108064,0.015049894091899605,-0.08012635169232224,0.049658817808775256,0.0,0.0,0.1,0.0,0.0,0.0,0.033052359314499666,1.3058700155831338,0.0,1.3877787807814457e-17
1002,0.0,0.7340774009800896,1.5144206444237747,0.0,0.0,0.0,0.0,3.95358909858811,3.8445085417700806,0.0,0.0,0.0,0.0,0.0,0,0,4.114911420667305,1.62609558191503,-0.017902027318934047,0.05663671972577574,0.0,0.0,0.1,0.0,0.0,0.0,1.6114717142744375,0.046291580061113245,0.0,1.3877787807814457e-17
1007,0.0,0.8230435701550114,-0.309984944163175,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.30956144376017386,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.30109994074275115,1.2056977255465744,0.0,1.3877787807814457e-17
1005,0.0,-1.677875162545931,-0.6507474044020677,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-1.8055735460537357,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-1.8136927095231368,0.8240265959449813,0.0,1.3877787807814457e-17
1014,0.0,0.4966859909888593,1.030602475777815,0.0,0.0,0.0,0.0,-0.4835139837816178,0.26345306356022014,0.0,0.0,0.0,0.0,0.0,0,0,-0.12763006124973528,1.058794123581095,-0.037915635491930395,0.10695069028995995,0.0,0.0,0.1,0.0,0.0,0.0,1.0416737145467903,0.8404306952350262,0.0,1.3877787807814457e-17
1013,0.0,-1.3116291699854226,0.5968263398769597,0.0,0.0,0.0,0.0,-0.0036215012208375887,-0.48953003302027437,0.0,0.0,0.0,0.0,0.0,0,0,-0.37305590036753267,-0.4244133376095249,0.04021815661457411,-0.03755844105629058,0.0,0.0,0.1,0.0,0.0,0.0,-0.41188695141375503,-0.9254327436070724,0.0,1.3877787807814457e-17
1019,0.0,0.995231911614229,-1.0412665650219193,0.0,0.0,0.0,0.0,-0.7427693564181556,-0.03507348038813234,0.0,0.0,0.0,0.0,0.0,0,0,-0.1764984070108064,0.03755445438544734,-0.08012635169232224,0.049658817808775256,0.0,0.0,0.1,0.0,0.0,0.0,0.0572172649129133,1.3058700155831338,0.0,1.3877787807814457e-17
1008,0.0,-0.5511424823663077,0.7559064295787279,0.0,0.0,0.0,0.0,-0.5101376093000115,-0.8174953541279748,0.0,0.0,0.0,0.0,0.0,0,0,-0.16225034107473044,0.14393961795312993,-0.04225036649308175,-0.10050007132687012,0.0,0.0,0.1,0.0,0.0,0.0,0.13593558800504763,-1.8767507896211857,0.0,1.3877787807814457e-17
1010,0.0,-1.2780709030192379,0.25038794207523174,0.0,0.0,0.0,0.0,-0.348656943820927,-0.030779254463093892,0.0,0.0,0.0,0.0,0.0,0,0,-0.38755252407659446,-0.7397957546170937,-0.015958859115354215,0.05048294634638844,0.0,0.0,0.1,0.0,0.0,0.0,-0.7379388492835686,0.8038270562403526,0.0,1.3877787807814457e-17
1012,0.0,-0.49075186678608346,-1.4987876948619472,0.0,0.0,0.0,0.0,-0.25707889404373635,-0.726409349013264,0.0,0.0,0.0,0.0,0.0,0,0,-0.2829357088041328,-1.553993945000888,-0.0010485603237803704,-0.08301925464359837,0.0,0.0,0.1,0.0,0.0,0.0,-1.5510423898543018,-1.5673194654877007,0.0,1.3877787807814457e-17
1003,0.0,1.2821435047842422,-1.4375563415477703,0.0,0.0,0.0,0.0,0.22588786622319132,-0.7877906860936554,0.0,0.0,0.0,0.0,0.0,0,0,-0.07646728083136105,0.12549006205987687,0.07758577093242086,-0.09479928495588642,0.0,0.0,0.1,0.0,0.0,0.0,0.1737987062190955,-1.0324945715389033,0.0,1.3877787807814457e-17
1008,0.0,-0.7096962760350334,0.45569259915723637,0.0,0.0,0.0,0.0,-0.5101376093000115,-0.8174953541279748,0.0,0.0,0.0,0.0,0.0,0,0,-0.16225034107473044,-0.2229607645421267,-0.04225036649308175,-0.10050007132687012,0.0,0.0,0.1,0.0,0.0,0.0,-0.23312119882394938,-1.8767507896211857,0.0,1.3877787807814457e-17
1018,0.0,0.7777736962011687,0.5931292315250736,0.0,0.0,0.0,0.0,0.04610925683450478,-0.36762915213396563,0.0,0.0,0.0,0.0,0.0,0,0,-0.37711105793103283,0.9124194858494238,0.04831508009722525,-0.014163771923313855,0.0,0.0,0.1,0.0,0.0,0.0,0.8939620918578806,-0.6297637648479039,0.0,1.3877787807814457e-17
1007,0.0,0.9320456608929177,-0.3887721260486574,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.3521576513080247,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.3473502296711159,1.2056977255465744,0.0,1.3877787807814457e-17
1003,0.0,1.3847358097704978,-1.534506020520958,0.0,0.0,0.0,0.0,0.22588786622319132,-0.7877906860936554,0.0,0.0,0.0,0.0,0.0,0,0,-0.07646728083136105,0.18614201781087014,0.07758577093242086,-0.09479928495588642,0.0,0.0,0.1,0.0,0.0,0.0,0.2430737455497311,-1.0324945715389033,0.0,1.3877787807814457e-17
1008,0.0,-0.6508048669580782,0.5672005933137904,0.0,0.0,0.0,0.0,-0.5101376093000115,-0.8174953541279748,0.0,0.0,0.0,0.0,0.0,0,0,-0.16225034107473044,-0.08676574372551833,-0.04225036649308175,-0.10050007132687012,0.0,0.0,0.1,0.0,0.0,0.0,-0.09611036012776501,-1.8767507896211857,0.0,1.3877787807814457e-17
1016,0.0,-1.2595500217194613,0.47609448269846355,0.0,0.0,0.0,0.0,-0.6280317167320081,-0.20536489127722135,0.0,0.0,0.0,0.0,0.0,0,0,-0.3143000422793832,-0.5146331623855317,-0.06144531956156459,0.016977255666063517,0.0,0.0,0.1,0.0,0.0,0.0,-0.5075255768351175,1.473816941149744,0.0,1.3877787807814457e-17
1005,0.0,-1.658543925016072,-0.6997009291137851,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-1.838841268317299,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-1.849220768615221,0.8240265959449813,0.0,1.3877787807814457e-17
1009,0.0,-0.7765581890302035,-0.8996756406932157,0.0,0.0,0.0,0.0,0.15582487553334337,-0.06801076509945729,0.0,0.0,0.0,0.0,0.0,0,0,-0.24253565424242074,-1.395089965638618,0.06617845086000028,0.0433376421752801,0.0,0.0,0.1,0.0,0.0,0.0,-1.4168127298032778,-0.12735355635840823,0.0,1.3877787807814457e-17
1002,0.0,0.7471857317419328,1.4782983012756077,0.0,0.0,0.0,0.0,3.95358909858811,3.8445085417700806,0.0,0.0,0.0,0.0,0.0,0,0,4.114911420667305,1.6042886693754543,-0.017902027318934047,0.05663671972577574,0.0,0.0,0.1,0.0,0.0,0.0,1.5892775073555399,0.046291580061113245,0.0,1.3877787807814457e-17
1005,0.0,-1.511626519789146,-1.0717477169228373,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-2.068718040743172,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-2.0914454952747854,0.8240265959449813,0.0,1.3877787807814457e-17
1005,0.0,-1.4652315497174853,-1.1892361762309591,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-2.1319993338940444,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-2.1562760312254463,0.8240265959449813,0.0,1.3877787807814457e-17
1006,0.0,0.8905071923276788,-1.1846975864116538,0.0,0.0,0.0,0.0,-0.2986957053534649,-0.968502995578523,0.0,0.0,0.0,0.0,0.0,0,0,-0.08646173066417893,-0.13100727821673627,-0.007824409917548562,-0.1294807791166789,0.0,0.0,0.1,0.0,0.0,0.0,-0.10674211417872607,-1.6085288232897497,0.0,1.3877787807814457e-17
1016,0.0,-0.9481687311495146,0.39652073593647347,0.0,0.0,0.0,0.0,-0.6280317167320081,-0.20536489127722135,0.0,0.0,0.0,0.0,0.0,0,0,-0.3143000422793832,-0.41827702186919224,-0.06144531956156459,0.016977255666063517,0.0,0.0,0.1,0.0,0.0,0.0,-0.42376811625858984,1.473816941149744,0.0,1.3877787807814457e-17
1013,0.0,-1.5038772454765252,0.729042325586099,0.0,0.0,0.0,0.0,-0.0036215012208375887,-0.48953003302027437,0.0,0.0,0.0,0.0,0.0,0,0,-0.37305590036753267,-0.38556646035072467,0.04021815661457411,-0.03755844105629058,0.0,0.0,0.1,0.0,0.0,0.0,-0.3601567671231551,-0.9254327436070724,0.0,1.3877787807814457e-17
1005,0.0,-1.6817414100519026,-0.6409566994597242,0.0,0.0,0.0,0.0,-0.47277993119015277,0.27725713780520794,0.0,0.0,0.0,0.0,0.0,0,0,-0.12026568763673161,-1.7988424953604216,-0.03616796853710098,0.10959990617174908,0.0,0.0,0.1,0.0,0.0,0.0,-1.8064960192530206,0.8240265959449813,0.0,1.3877787807814457e-17
1006,0.0,0.8781439735713801,-1.3624769657559344,0.0,0.0,0.0,0.0,-0.2986957053534649,-0.968502995578523,0.0,0.0,0.0,0.0,0.0,0,0,-0.08646173066417893,-0.22695186524805014,-0.007824409917548562,-0.12948077911668132,0.0,0.0,0.1,0.0,0.0,0.0,-0.19306444480254478,-1.6085288232897497,0.0,1.3877787807814457e-17
1009,0.0,-1.1563823805991025,-1.1075532796292789,0.0,0.0,0.0,0.0,0.15582487553334337,-0.06801076509945729,0.0,0.0,0.0,0.0,0.0,0,0,-0.24253565424242074,-1.8409200636130458,0.06617845086000028,0.0433376421752801,0.0,0.0,0.1,0.0,0.0,0.0,-1.86444824758427,-0.12735355635840823,0.0,1.3877787807814457e-17
1006,0.0,0.9098247216343957,-0.9069173061862162,0.0,0.0,0.0,0.0,-0.2986957053534649,-0.968502995578523,0.0,0.0,0.0,0.0,0.0,0,0,-0.08646173066417893,0.03021101857165019,-0.007824409917548562,-0.1294807791166789,0.0,0.0,0.1,0.0,0.0,0.0,0.041952059719259076,-1.6085288232897497,0.0,1.3877787807814457e-17
1018,0.0,0.9223484616204124,0.5653331821768732,0.0,0.0,0.0,0.0,0.04610925683450478,-0.36762915213396563,0.0,0.0,0.0,0.0,0.0,0,0,-0.37711105793103283,1.0012738031180526,0.04831508009722525,-0.014163771923318684,0.0,0.0,0.1,0.0,0.0,0.0,0.9836192462654653,-0.6297637648479039,0.0,1.3877787807814457e-17
1003,0.0,1.4702293972590443,-1.615297419665281,0.0,0.0,0.0,0.0,0.22588786622319132,-0.7877906860936554,0.0,0.0,0.0,0.0,0.0,0,0,-0.07646728083136105,0.2393400882310899,0.07758577093242086,-0.09479928495588642,0.0,0.0,0.1,0.0,0.0,0.0,0.3036416175489288,-1.0324945715389033,0.0,1.3877787807814457e-17
1004,0.0,0.014826010133342511,-0.9266037641667557,0.0,0.0,0.0,0.0,0.2662764594791637,-0.3417027274231282,0.0,0.0,0.0,0.0,0.0,0,0,-0.20597041990931245,-0.7689204963909412,-0.026426997013046623,0.007223816483735871,0.0,0.0,0.1,0.0,0.0,0.0,-0.7765856280617488,-0.5375987868886124,0.0,1.3877787807814457e-17
1018,0.0,0.9169938406789588,0.5663626654860663,0.0,0.0,0.0,0.0,0.04610925683450478,-0.36762915213396563,0.0,0.0,0.0,0.0,0.0,0,0,-0.37711105793103283,0.9979390795344277,0.04831508009722525,-0.014163771923318684,0.0,0.0,0.1,0.0,0.0,0.0,0.9802493140980708,-0.6297637648479039,0.0,1.3877787807814457e-17
1012,0.0,-0.49015509862149687,-1.3719010758561347,0.0,0.0,0.0,0.0,-0.25707889404373635,-0.726409349013264,0.0,0.0,0.0,0.0,0.0,0,0,-0.2829357088041328,-1.4786240845419845,-0.0010485603237803704,-0.08301925464359837,0.0,0.0,0.1,0.0,0.0,0.0,-1.4820132673919588,-1.5673194654877007,0.0,1.3877787807814457e-17
1007,0.0,0.7489221484532351,-0.25640966048104696,0.0,0.0,0.0,0.0,-0.5005697458507011,-0.118442118971904,0.0,0.0,0.0,0.0,0.0,0,0,-0.37478512800732083,0.2825014038439879,-0.04069257286050919,0.03365908342168182,0.0,0.0,0.1,0.0,0.0,0.0,0.27180495291936063,1.2056977255465744,0.0,1.3877787807814457e-17
1009,0.0,-1.010296153072603,-1.0276003415769468,0.0,0.0,0.0,0.0,0.15582487553334337,-0.06801076509945729,0.0,0.0,0.0,0.0,0.0,0,0,-0.24253565424242074,-1.6697467201728946,0.06617845086000028,0.0433376421752801,0.0,0.0,0.1,0.0,0.0,0.0,-1.6926211166331273,-0.12735355635840823,0.0,1.3877787807814457e-17
