t,sender,messageID,attackerType,position_x,position_y,position_z,speed_x,speed_y,speed_z,speed,heading,direction,lane_position,message_interval,distance_difference,acceleration,speed_change_rate,position_change_rate,message_frequency,communication_rate,packet_count,neighbor_count,position_anomaly_score,GPS_consistency,speed_anomaly_score,trajectory_deviation,acceleration_anomaly,message_consistency,message_frequency_anomaly,trajectory_consistency,communication_behavior_score,vehicle_id,timestamp,attack_label,is_malicious
118.0430228796377,1006,1006029,0,0.34586547136488693,-0.8367502465693807,0.0,-1.5496980895381303,-23.93157344232101,0.0,-0.06317160540549178,0.8952833310040319,0.8952833310040319,0.11128480729932706,1.4230578151379547,-0.18028181973580326,0.0,0.0,-0.18706561064581453,-0.9144931217201763,-0.9144931217201763,-0.04336853303585316,0.2102442417296108,-0.22941573387056177,-0.2317327783872213,0.0,0.0,0.0,0.0,0.0,0.0,-0.09922392586680467,-0.7569226367898296,0.07322852177486931,0,0
111.38256207414868,1006,1006019,0,0.3504441175532924,-0.7690881075176397,0.0,-1.5496980895381303,-23.93157344232101,0.0,-0.06317160540549178,0.8952833310040319,0.8952833310040319,-1.1027312723296967,-0.05753371245514782,-0.18028181973580326,0.0,0.0,-0.16378590686365466,-0.3469155244203141,-0.3469155244203141,-0.6090450508948081,0.2102442417296108,-0.22941573387056177,-0.2317327783872213,0.0,0.0,0.0,0.0,0.0,0.0,-0.6286615760422712,-0.7569226367898296,-0.5960150939418734,0,0
103.21997775948982,1008,1008004,0,-0.49188414027684296,0.3477200753164691,0.0,-9.085401407639898,-18.474491846838987,0.0,-0.14243628509563758,0.6844255480753929,0.6844255480753929,1.325300886928351,0.5879613074712661,-0.1920685655401895,0.0,0.0,-0.18317228407860303,-0.6684529369617309,-0.6684529369617309,-1.4575598276832404,0.2102442417296108,-0.22941573387056177,-0.23187444464528034,0.0,0.0,0.0,0.0,0.0,0.0,-1.4946042366697811,-0.41033500260969424,-1.4161921957773937,0,0
129.7912926883494,1010,1010056,0,-0.9561755596086597,0.0455412330357312,0.0,-3.330296274990087,9.95568497806392,0.0,-0.3780720260386732,-0.5847070204353849,-0.5847070204353849,1.325300886928351,0.5203801100733326,-0.22710786162743654,0.0,0.0,-0.20112213660630915,-0.641937624903839,-0.641937624903839,1.483958065183325,0.2102442417296108,-0.22941573387056177,-0.23229558598862335,0.0,0.0,0.0,0.0,0.0,0.0,1.4407315307159083,-0.06374736842955891,1.2536955787566384,0,0
115.54890691165151,1017,1017030,0,-0.756203527579295,0.6990786072410525,0.0,4.783669788272565,13.354964151385625,0.0,-0.2919440134913492,-0.9430101894797384,-0.9430101894797384,1.325300886928351,-0.510220021884465,-0.2143005306131605,0.0,0.0,-0.17803793740595594,0.02503065648102546,0.02503065648102546,0.013199118750042335,0.2102442417296108,-0.22941573387056177,-0.2321416531991472,0.0,0.0,0.0,0.0,0.0,0.0,0.014696068095695416,1.1493093512009147,-0.17738044315685772,0,0
103.89385028655997,1011,1011005,0,0.5815674882549476,-0.28011775124155974,0.0,-11.712368884762107,21.247785241361655,0.0,-0.056623791325879136,-0.48745613496279744,-0.48745613496279744,0.11128480729932706,-1.777058996344587,-0.17930815251816654,0.0,0.0,0.07064966969861772,2.1046020134003918,2.1046020134003918,-1.400992175897345,0.2102442417296108,-0.22941573387056177,-0.23172107576856757,0.0,0.0,0.0,0.0,0.0,0.0,-1.2684651437128807,0.10954644866050875,-1.3484814322553058,0,0
110.92359046638903,1019,1019021,0,0.5288444370037158,-0.8497403467827646,0.0,-17.376302103923766,9.800501167249662,0.0,-0.15733784321247446,-0.19003518656051338,-0.19003518656051338,1.325300886928351,-0.4092652533150419,-0.19428444376362033,0.0,0.0,-0.16406178265676272,-0.07420050893595925,-0.07420050893595925,-0.4959097473230171,0.2102442417296108,-0.22941573387056177,-0.23190107754136866,0.0,0.0,0.0,0.0,0.0,0.0,-0.4991352645707566,1.4958969853810502,-0.6421325965079503,0,0
131.54190850398285,1001,1001057,1,3.6038708037597713,3.5344370345646494,0.0,-5.958580837432313,10.181873359807902,0.0,-0.34772753564590486,-0.4736501414509813,-0.4736501414509813,-1.1027312723296967,-1.7970378638825275,-0.26356477564364394,0.0,0.0,-0.22076960836443846,2.1046020134003918,2.1046020134003918,1.5405257169692206,0.2102442417296108,4.358898943540674,4.358585241966482,0.0,0.0,0.0,0.0,0.0,0.0,1.6652477854719265,-1.623391722240168,1.429597591004789,1,1
131.88918019204863,1020,1020059,0,0.0012178013445386235,0.05251555863997697,0.0,5.181994831053066,9.975893117410907,0.0,-0.3607064661279383,-1.015626401212372,-1.015626401212372,-1.1027312723296967,1.2301883325749836,-0.2245255836037462,0.0,0.0,-0.20408269860609354,-0.8683045990507652,-0.8683045990507652,1.6536610205410116,-0.2670670097646414,-0.22941573387056177,-0.23226454929105175,0.0,0.0,0.0,0.0,0.0,0.0,1.596129677751808,1.6691908024711177,1.4644914770202522,0,0
105.09999099262028,1005,1005008,0,-1.0637732255175574,-0.8435346742473716,0.0,-7.753988978814018,21.08743772142768,0.0,-0.09852599186506747,-0.5688275486850495,-0.5688275486850495,-1.1027312723296967,0.3398828633118113,-0.1855390562237065,0.0,0.0,-0.17573277463938114,-0.5642060273437391,-0.5642060273437391,-1.2312892205396586,0.2102442417296108,-0.22941573387056177,-0.23179596571927485,0.0,0.0,0.0,0.0,0.0,0.0,-1.2625537029855698,-0.9302164538798973,-1.2272883210336747,0,0
128.5695945171651,1011,1011053,0,0.415465065554388,0.008238503078125856,0.0,-11.712368884762107,21.247785241361655,0.0,-0.056623791325879136,-0.48745613496279744,-0.48745613496279744,1.325300886928351,-1.0714416964885374,-0.17930815251816654,0.0,0.0,-0.11137741707272358,0.9000243562796404,0.9000243562796404,1.3142551098256388,0.2102442417296108,-0.22941573387056177,-0.23172107576856757,0.0,0.0,0.0,0.0,0.0,0.0,1.3658528144771305,0.10954644866050875,1.1309392522387944,0,0
123.60374401994252,1018,1018041,0,0.36878948336076106,0.19385269473014546,0.0,10.7390102939936,-2.217324012489014,0.0,-0.36715165865048555,1.6647215517221783,1.6647215517221783,0.11128480729932706,-0.7117076571902725,-0.2254839908820019,0.0,0.0,-0.1832699593753183,0.26329438346088024,0.26329438346088024,0.6354432883948927,0.2102442417296108,-0.22941573387056177,-0.23227606849873303,0.0,0.0,0.0,0.0,0.0,0.0,0.6498718363221939,1.3226031682909825,0.6319702110680756,0,0
103.14638651224192,1001,1001003,1,3.6038708037597713,3.5344370345646494,0.0,-5.958580837432313,10.181873359807902,0.0,-0.34772753564590486,-0.4736501414509813,-0.4736501414509813,-1.1027312723296967,0.4020372781241694,-0.26356477564364394,0.0,0.0,-0.22076960836443846,-0.5921898476994274,-0.5921898476994274,-1.514127479469136,0.2102442417296108,4.358898943540674,4.358585241966482,0.0,0.0,0.0,0.0,0.0,0.0,-1.5463542011460882,-1.623391722240168,-1.4235866499798273,1,1
103.99669335707043,1013,1013005,0,-1.0937626053826628,0.30790464573189374,0.0,8.966626336535008,-6.622551768963632,0.0,-0.36291050996570695,1.4322867854548724,1.4322867854548724,0.11128480729932706,-0.021537142482638855,-0.22485332736753919,0.0,0.0,-0.1947199817386779,-0.36986051600380315,-0.36986051600380315,-1.400992175897345,0.2102442417296108,-0.22941573387056177,-0.23226848848117165,0.0,0.0,0.0,0.0,0.0,0.0,-1.4199116856431602,0.4561340828406441,-1.3381477525941163,0,0
111.23675708029951,1013,1013019,0,-1.0566734370562063,0.2816909733359461,0.0,8.966626336535008,-6.622551768963632,0.0,-0.36291050996570695,1.4322867854548724,1.4322867854548724,-1.1027312723296967,0.17587437717808188,-0.22485332736753919,0.0,0.0,-0.19688343447803203,-0.4833385803432373,-0.4833385803432373,-0.6090450508948081,0.2102442417296108,-0.22941573387056177,-0.23226848848117165,0.0,0.0,0.0,0.0,0.0,0.0,-0.6370111872461487,0.4561340828406441,-0.6106655909754657,0,0
126.82766211794987,1013,1013046,0,-0.9851443267123261,0.2311360337151901,0.0,8.966626336535008,-6.622551768963632,0.0,-0.36291050996570695,1.4322867854548724,1.4322867854548724,0.11128480729932706,-1.5214753966210064,-0.22485332736753919,0.0,0.0,-0.13722916075005465,2.1046020134003918,2.1046020134003918,0.9182815473243703,0.2102442417296108,-0.22941573387056177,-0.23226848848117165,0.0,0.0,0.0,0.0,0.0,0.0,1.0446546658366789,0.4561340828406441,0.9559097503424405,0,0
114.89879834470518,1017,1017028,0,-0.759030237064261,0.691526864405422,0.0,4.783669788272565,13.354964151385625,0.0,-0.2919440134913492,-0.9430101894797384,-0.9430101894797384,-1.1027312723296967,1.5622206904090288,-0.2143005306131605,0.0,0.0,-0.20156997035029606,-0.9448795785056844,-0.9448795785056844,-0.09993618482174865,0.2102442417296108,-0.22941573387056177,-0.2321416531991472,0.0,0.0,0.0,0.0,0.0,0.0,-0.15750124921617775,1.1493093512009147,-0.24270340213186323,0,0
126.47547096265745,1006,1006044,0,0.33899750208227863,-0.9382434551469921,0.0,-1.5496980895381303,-23.93157344232101,0.0,-0.06317160540549178,0.8952833310040319,0.8952833310040319,0.11128480729932706,0.7906150167282437,-0.18028181973580326,0.0,0.0,-0.17994067751157597,-0.7407816146024474,-0.7407816146024474,0.8051462437525793,0.2102442417296108,-0.22941573387056177,-0.2317327783872213,0.0,0.0,0.0,0.0,0.0,0.0,0.7576712256882921,-0.7569226367898296,0.9205215558804137,0,0
101.4643615597092,1018,1018002,0,0.24504699271765265,0.21830209649922286,0.0,10.7390102939936,-2.217324012489014,0.0,-0.36715165865048555,1.6647215517221783,1.6647215517221783,0.11128480729932706,-0.8052972337231546,-0.22548399088200255,0.0,0.0,-0.1807556015416908,0.39736238058037626,0.39736238058037626,-1.5706951312550315,0.2102442417296108,-0.22941573387056177,-0.23227606849873303,0.0,0.0,0.0,0.0,0.0,0.0,-1.542207387941148,1.3226031682909825,-1.5925966470105248,0,0
116.1943466925201,1001,1001025,1,3.6038708037597713,3.5344370345646494,0.0,-5.958580837432313,10.181873359807902,0.0,-0.34772753564590486,-0.4736501414509813,-0.4736501414509813,-1.1027312723296967,-1.7718616081715504,-0.26356477564364394,0.0,0.0,-0.22076960836443846,2.1046020134003918,2.1046020134003918,-0.26963914017943513,0.2102442417296108,4.358898943540674,4.358585241966482,0.0,0.0,0.0,0.0,0.0,0.0,-0.1401140171033392,-1.623391722240168,-0.11252660416722958,1,1
119.54023989318121,1020,1020039,0,-0.029403028663197613,-0.00389446127805431,0.0,5.181994831053066,9.975893117410907,0.0,-0.3607064661279383,-1.015626401212372,-1.015626401212372,1.325300886928351,-0.677856350644562,-0.2245255836037462,0.0,0.0,-0.18318050656960042,0.21885909028067105,0.21885909028067105,0.5223079848231018,0.2102442417296108,-0.22941573387056177,-0.23226454929105175,0.0,0.0,0.0,0.0,0.0,0.0,0.5343171142867464,1.6691908024711177,0.22366900283448415,0,0
131.66646413302283,1012,1012057,0,-0.4756363924727327,-1.22496918193696,0.0,-0.06649188858177275,-15.18284542853341,0.0,-0.2686569264893571,0.927679299170554,0.927679299170554,-1.1027312723296967,0.23449196991193047,-0.21083771494179077,0.0,0.0,-0.18901836411028353,-0.5134917179850226,-0.5134917179850226,1.5405257169692206,0.2102442417296108,-0.22941573387056177,-0.23210003321797068,0.0,0.0,0.0,0.0,0.0,0.0,1.505010466314326,0.2828402657505764,1.4421129502225607,0,0
126.94351372728202,1003,1003049,16,0.7073546593198027,-1.152475996677677,0.0,17.146246693248383,-17.401030956562966,0.0,-0.05271875687869985,1.3481221050231313,1.3481221050231313,0.11128480729932706,-1.1727776615123362,-0.17872746956371346,0.0,0.0,-0.09976928267746443,1.1598103450096087,1.1598103450096087,1.0879845026820567,0.2102442417296108,-0.22941573387056177,-0.23171409647312494,0.0,0.0,0.0,0.0,0.0,0.0,1.1560824822300084,-1.2768040880600326,0.9675505289882901,0,0
106.3363939958884,1005,1005013,0,-1.07522796380576,-0.8137242410388938,0.0,-7.753988978814018,21.08743772142768,0.0,-0.09852599186506747,-0.5688275486850495,-0.5688275486850495,1.325300886928351,-1.666514628132285,-0.1855390562237065,0.0,0.0,-0.006704834477327696,2.1046020134003918,2.1046020134003918,-0.948450961610181,0.2102442417296108,-0.22941573387056177,-0.23179596571927485,0.0,0.0,0.0,0.0,0.0,0.0,-0.8171246930690641,-0.9302164538798973,-1.1030544518532908,0,0
125.51965018067973,1006,1006042,0,0.33991323131995976,-0.924711027336644,0.0,-1.5496980895381303,-23.93157344232101,0.0,-0.06317160540549178,0.8952833310040319,0.8952833310040319,-1.1027312723296967,-1.250159493476784,-0.18028181973580326,0.0,0.0,-0.09232042953873092,1.39546935682772,1.39546935682772,0.6920109401807882,0.2102442417296108,-0.22941573387056177,-0.2317327783872213,0.0,0.0,0.0,0.0,0.0,0.0,0.7755828180082369,-0.7569226367898296,0.8244806099475432,0,0
119.15154981752443,1006,1006031,0,0.3449497421272058,-0.8502826743797289,0.0,-1.5496980895381303,-23.93157344232101,0.0,-0.06317160540549178,0.8952833310040319,0.8952833310040319,1.325300886928351,0.6900576283304267,-0.18028181973580326,0.0,0.0,-0.17852061157096424,-0.7061592834026212,-0.7061592834026212,0.06976677053593783,0.2102442417296108,-0.22941573387056177,-0.2317327783872213,0.0,0.0,0.0,0.0,0.0,0.0,0.02636201207654006,-0.7569226367898296,0.18461339403766003,0,0
108.13622298849063,1007,1007012,0,0.3630226556112164,-0.38206128985051396,0.0,-8.744406652123791,6.787743277081043,0.0,-0.36471904919391884,-0.2687837795106529,-0.2687837795106529,-1.1027312723296967,-0.6305733503694261,-0.22512225915712755,0.0,0.0,-0.1848693891544522,0.15999890581754536,0.15999890581754536,-1.0050186133960766,0.2102442417296108,-0.22941573387056177,-0.23227172080338654,0.0,0.0,0.0,0.0,0.0,0.0,-0.9925593743592828,-0.583628819699762,-0.9222074957855866,0,0
123.24450276552847,1020,1020046,0,-0.01868573816048993,0.01584904569325664,0.0,5.181994831053066,9.975893117410907,0.0,-0.3607064661279383,-1.015626401212372,-1.015626401212372,1.325300886928351,0.5947027659001524,-0.2245255836037462,0.0,0.0,-0.20028978187555463,-0.6710276178183481,-0.6710276178183481,0.9182815473243703,0.2102442417296108,-0.22941573387056177,-0.23226454929105175,0.0,0.0,0.0,0.0,0.0,0.0,0.8747755489245671,1.6691908024711177,0.5958736221022569,0,0
121.8301879645712,1009,1009038,0,-0.7264799280390765,-0.7432693895518077,0.0,14.64923024777079,8.610220672323951,0.0,-0.22640391027819448,-1.3167376214261457,-1.3167376214261457,0.11128480729932706,1.5490628194841995,-0.2045546445566401,0.0,0.0,-0.19769103874719918,-0.9421030680471821,-0.9421030680471821,0.4657403330372063,0.2102442417296108,-0.22941573387056177,-0.2320245162699209,0.0,0.0,0.0,0.0,0.0,0.0,0.4068442471154936,-0.2370411855196266,0.453763161760789,0,0
106.63337391376528,1015,1015010,0,-0.25893089524673246,0.4862223466609735,0.0,10.904135631270758,11.576128422838552,0.0,-0.25184069638838796,-1.1641709918683423,-1.1641709918683423,-1.1027312723296967,1.487729109437946,-0.20833712287022454,0.0,0.0,-0.19881122009594507,-0.9288993697266523,-0.9288993697266523,-1.1181539169678676,0.2102442417296108,-0.22941573387056177,-0.23206997831328452,0.0,0.0,0.0,0.0,0.0,0.0,-1.1720392134549187,0.8027217170207794,-1.0732138867873735,0,0
111.44955070302193,1015,1015019,0,-0.2299358532803616,0.5156787905351421,0.0,10.904135631270758,11.576128422838552,0.0,-0.25184069638838796,-1.1641709918683423,-1.1641709918683423,0.11128480729932706,-1.4688385661128613,-0.20833712287022454,0.0,0.0,-0.11015374372959914,2.1046020134003918,2.1046020134003918,-0.6090450508948081,0.2102442417296108,-0.22941573387056177,-0.23206997831328452,0.0,0.0,0.0,0.0,0.0,0.0,-0.47861935508620174,0.8027217170207794,-0.5892840713432429,0,0
130.81277811938799,1015,1015056,0,-0.1107340140852813,0.6367775042400572,0.0,10.904135631270758,11.576128422838552,0.0,-0.25184069638838796,-1.1641709918683423,-1.1641709918683423,1.325300886928351,1.5991718688169851,-0.20833712287022454,0.0,0.0,-0.1994551466694941,-0.9525740263330152,-0.9525740263330152,1.483958065183325,0.2102442417296108,-0.22941573387056177,-0.23206997831328452,0.0,0.0,0.0,0.0,0.0,0.0,1.421719398491202,0.8027217170207794,1.3563345136944223,0,0
132.82703543998232,1003,1003057,16,0.7478820872607495,-1.1918345780618664,0.0,17.146246693248383,-17.401030956562966,0.0,-0.05271875687869985,1.3481221050231313,1.3481221050231313,-1.1027312723296967,0.3315952226507504,-0.17872746956371346,0.0,0.0,-0.17164085584649763,-0.5603708979412729,-0.5603708979412729,1.5405257169692206,-0.2670670097646414,-0.22941573387056177,-0.23171409647312494,0.0,0.0,0.0,0.0,0.0,0.0,1.5021412817505935,-1.2768040880600326,1.5587272447059966,0,0
110.32567562485858,1008,1008016,0,-0.5240959669334356,0.2850401864609958,0.0,-9.085401407639898,-18.474491846838987,0.0,-0.14243628509563758,0.6844255480753929,0.6844255480753929,1.325300886928351,0.2302090944690346,-0.1920685655401895,0.0,0.0,-0.17764009446059162,-0.5113378238815561,-0.5113378238815561,-0.7787480062524946,0.2102442417296108,-0.22941573387056177,-0.23187444464528034,0.0,0.0,0.0,0.0,0.0,0.0,-0.8079775167032986,-0.41033500260969424,-0.7022111259254301,0,0
113.75942144640223,1004,1004023,3,0.31311421675257467,-0.6820260040524919,0.0,18.585679703128186,-1.280400464997585,0.0,-0.18816159957334697,1.7371753675310497,1.7371753675310497,1.325300886928351,-0.7038958495699412,2.884155936731383,0.0,0.0,2.8627422036163983,0.25286178598757253,0.25286178598757253,-0.3827744437512261,0.2102442417296108,-0.22941573387056177,-0.19490094734426142,0.0,0.0,0.0,0.0,0.0,0.0,-0.3662826923712753,-1.103510270969965,-0.3571880807979382,3,1
123.16471827085324,1008,1008043,0,-0.5965725769107693,0.14401043653618084,0.0,-9.085401407639898,-18.474491846838987,0.0,-0.14243628509563758,0.6844255480753929,0.6844255480753929,1.325300886928351,0.7922886856462347,-0.1920685655401895,0.0,0.0,-0.18573865091646555,-0.7413381856204557,-0.7413381856204557,0.7485785919666837,0.2102442417296108,-0.22941573387056177,-0.23187444464528034,0.0,0.0,0.0,0.0,0.0,0.0,0.7012196050893066,-0.41033500260969424,0.5878568699203995,0,0
106.07128234662329,1011,1011008,0,0.5711860868361627,-0.2620954853465794,0.0,-11.712368884762107,21.247785241361655,0.0,-0.056623791325879136,-0.48745613496279744,-0.48745613496279744,0.11128480729932706,0.9759316963888465,-0.17930815251816654,0.0,0.0,-0.18187273471356247,-0.7988456489739396,-0.7988456489739396,-1.2312892205396586,0.2102442417296108,-0.22941573387056177,-0.23172107576856757,0.0,0.0,0.0,0.0,0.0,0.0,-1.2769145425107007,0.10954644866050875,-1.1296928908298538,0,0
110.32466645583166,1004,1004017,3,0.28038684236945854,-0.5836219164445806,0.0,18.585679703128186,-1.280400464997585,0.0,-0.18816159957334697,1.7371753675310497,1.7371753675310497,0.11128480729932706,-0.21942376263127855,4.717025914779668,0.0,0.0,3.465434728945769,-0.23341877837019215,-0.23341877837019215,-0.7221803544665991,0.2102442417296108,-0.22941573387056177,-0.17287147155780783,0.0,0.0,0.0,0.0,0.0,0.0,-0.7345502550816306,-1.103510270969965,-0.7023125273071311,3,1
117.90197674934743,1009,1009032,0,-0.7524489768582562,-0.7578756823591167,0.0,14.64923024777079,8.610220672323951,0.0,-0.22640391027819448,-1.3167376214261457,-1.3167376214261457,1.325300886928351,0.10836523057547053,-0.2045546445566401,0.0,0.0,-0.18329416664016587,-0.4467150552862198,-0.4467150552862198,0.1263344223218333,0.2102442417296108,-0.22941573387056177,-0.2320245162699209,0.0,0.0,0.0,0.0,0.0,0.0,0.09865854442911963,-0.2370411855196266,0.059056195718911166,0,0
135.2141758267255,1002,1002059,4,0.20982757053354872,0.889325889078328,0.0,150.0,150.0,0.0,4.330898892721817,-1.1802296948739384,-1.1802296948739384,1.325300886928351,0.6841414004735843,-0.22282282213147617,0.0,0.0,-0.20005905367831694,-0.7040471311634514,-0.7040471311634514,1.6536610205410116,-5.517490776201416,-0.22941573387056177,-0.23224408360441126,0.0,0.0,0.0,0.0,0.0,0.0,1.6061828611005762,-1.4500979051501004,1.7985872949792248,4,1
112.28410417073891,1008,1008021,0,-0.5375175613736827,0.2589235661045486,0.0,-9.085401407639898,-18.474491846838987,0.0,-0.14243628509563758,0.6844255480753929,0.6844255480753929,-1.1027312723296967,-0.981672419896901,-0.1920685655401895,0.0,0.0,-0.1347778752603689,0.7059563907970252,0.7059563907970252,-0.4959097473230171,0.2102442417296108,-0.22941573387056177,-0.23187444464528034,0.0,0.0,0.0,0.0,0.0,0.0,-0.45138668756722566,-0.41033500260969424,-0.5054280745053703,0,0
130.56470438736642,1009,1009054,0,-0.6572291311879308,-0.7043192753989836,0.0,14.64923024777079,8.610220672323951,0.0,-0.22640391027819448,-1.3167376214261457,-1.3167376214261457,0.11128480729932706,0.9672389628997095,-0.2045546445566401,0.0,0.0,-0.1934529776538309,-0.796273845741485,-0.796273845741485,1.3708227616115343,0.2102442417296108,-0.22941573387056177,-0.2320245162699209,0.0,0.0,0.0,0.0,0.0,0.0,1.3184504528553613,-0.2370411855196266,1.3314080459572895,0,0
131.43768221630052,1001,1001056,1,3.6038708037597713,3.5344370345646494,0.0,-5.958580837432313,10.181873359807902,0.0,-0.34772753564590486,-0.4736501414509813,-0.4736501414509813,-1.1027312723296967,-0.8050539730675567,-0.26356477564364394,0.0,0.0,-0.22076960836443846,0.3969906068753071,0.3969906068753071,1.483958065183325,0.2102442417296108,4.358898943540674,4.358585241966482,0.0,0.0,0.0,0.0,0.0,0.0,1.504317899936289,-1.623391722240168,1.4191249255754275,1,1
122.68412739891387,1009,1009040,0,-0.7178235784326833,-0.7384006252827047,0.0,14.64923024777079,8.610220672323951,0.0,-0.22640391027819448,-1.3167376214261457,-1.3167376214261457,0.11128480729932706,-0.8049930730067617,-0.2045546445566401,0.0,0.0,-0.1587772576100544,0.39689755397873755,0.39689755397873755,0.5788756366089973,0.2102442417296108,-0.22941573387056177,-0.2320245162699209,0.0,0.0,0.0,0.0,0.0,0.0,0.6016313034565751,-0.2370411855196266,0.5395670620212071,0,0
